HFA ID,Address,Building Units,Owner Name,HUD LIHTC ID,BBL / Parcel ID,BIN (NYC DOB),Census Tract (2020),Assembly District,State Senate District,Congressional District,latitude,longitude,Property name,Total Project Units,Number of buildings in project,Management name,Contact address,Contact phone,Contact email,County,New Construction / Rehab,Placed-in-Service date,Floodplain 100-yr / 500-yr flag,School district name,School district SDL code,x,y
1660,"463 Park Drive Manor, Rome, 13440",8,Park Drive Manor II Associates Co. LLC,NY-08-90056,,NA,36065022500,119,53,22,43.218482,-75.422128,Park Drive Manor II,168,24,"Cook, Brittney",,,,Oneida,Preservation / Rehab,12/30/2007,Not in floodplain,ROME CITY SD,411800,465715.18215221446,4785163.802186878
1660,"464 Park Drive Manor, Rome, 13440",8,Park Drive Manor II Associates Co. LLC,NY-08-90057,,NA,36065022500,119,53,22,43.218482,-75.422128,Park Drive Manor II,168,24,"Cook, Brittney",,,,Oneida,Preservation / Rehab,12/30/2007,Not in floodplain,ROME CITY SD,411800,465715.18215221446,4785163.802186878
1662,"400 Central Ave, Albany, 12206",308,Central Towers Preservation LP,NY-08-90002,,NA,36001000501,109,46,20,42.667692,-73.776452,Capitol Green Apts,308,1,PK Management,,,,Albany,Preservation / Rehab,9/29/2007,Not in floodplain,ALBANY CITY SD,010100,600265.7700982272,4724639.274221605
1665,"1002-20 44th Street, Brooklyn, 11219",74,Southern Brooklyn Community Organization (SBCO),NY-09-90036,3056080006,3136331,36047011200,51,22,10,40.641736,-73.995786,Tri-Seniors Housing,203,3,"B.P. Hand, Inc.",,,,Kings,Preservation / Rehab,11/28/2007,Not in floodplain,NYC GEOG DIST #15 - BROOKLYN,331500,584912.2504320121,4499472.291972006
1665,"1017 44th Street, Brooklyn, 11219",40,Southern Brooklyn Community Organization (SBCO),NY-09-90037,3056020030,3136074,36047011200,51,22,10,40.641503,-73.995073,Tri-Seniors Housing,203,3,"B.P. Hand, Inc.",,,,Kings,Preservation / Rehab,11/28/2007,Not in floodplain,NYC GEOG DIST #15 - BROOKLYN,331500,584972.8352588639,4499447.116322713
1665,"680 Ocean Parkway, Brooklyn, 11230",89,Southern Brooklyn Community Organization (SBCO),NY-09-90038,3054200050,3127822,36047048000,48,22,9,40.631785,-73.97242,Tri-Seniors Housing,203,3,"B.P. Hand, Inc.",,,,Kings,Preservation / Rehab,11/28/2007,Not in floodplain,NYC GEOG DIST #22 - BROOKLYN,332200,586900.9199532307,4498390.498584938
1667,"6000 Mercier Blvd , Farmington, 14425",88,"Farmington Senior Apartments, LLC",NY-09-90065,,NA,36069050203,133,54,24,42.970435,-77.356786,Farmington Gardens,88,1,Home Leasing LLC,,,,Ontario,New Construction,12/15/2010,Not in floodplain,VICTOR CSD,431701,307806.254068124,4760226.77660958
1671,"312 State Street , Rochester, 14608",67,Urban League of Rochester,NY-09-90050,,NA,36055000200,137,56,25,43.161247,-77.618761,Mills at High Falls,67,1,,,,,Monroe,New Construction,1/29/2009,Not in floodplain,ROCHESTER CITY SD,261600,287103.24611258204,4782050.606162022
1672,"25 Dick Williams Drive, Ulster Park, 12487",8,Birches at Esopus Senior Housing L.P.,NY-09-90052,,NA,36111951400,103,41,19,41.8956988,-73.9705681,Birches at Esopus,80,3,Beacon Communities,,,,Ulster,Preservation / Rehab,10/22/2008,Not in floodplain,KINGSTON CITY SD,620600,585394.6883443436,4638708.196430415
1672,"15 Dick Williams Drive, Ulster Park, 12487",8,Birches at Esopus Senior Housing L.P.,NY-09-90053,,NA,36111951400,103,41,19,41.89569081,-73.9713513,Birches at Esopus,80,3,Beacon Communities,,,,Ulster,Preservation / Rehab,10/22/2008,Not in floodplain,KINGSTON CITY SD,620600,585329.729252,4638706.530020406
1672,"35 Dick Williams Drive, Ulster Park, 12487",64,Birches at Esopus Senior Housing L.P.,NY-09-90054,,NA,36111951400,103,41,19,41.89573473,-73.96998338,Birches at Esopus,80,3,Beacon Communities,,,,Ulster,Preservation / Rehab,1/28/2009,Not in floodplain,KINGSTON CITY SD,620600,585443.1454296752,4638712.767883034
1678,"135 Main Street, Poughkeepsie, 12601",119,Nuveen Real Estate,NY-09-900002,,NA,36027220101,104,39,18,41.705621,-73.933663,Admiral Halsey LP,119,1,"Nuveen aka ""Paths Management Services LLC""",,,,Dutchess,Preservation / Rehab,9/18/2007,100-year,POUGHKEEPSIE CITY SD,131500,588717.9475188792,4617641.7900544265
1679,"125 Beach 19th Street, Far Rockaway, 11691",274,"JASA Housing Management Services for the Aged, Inc.",DB-00-16791,4158100055,4301622,36081099802,23,10,5,40.593214,-73.753443,Brookdale Village,547,2,JASA Housing ,,,,Queens,Preservation / Rehab,11/30/2007,100-year,NYC GEOG DIST #27 - QUEENS,342700,605480.5379708075,4494348.24263993
1679,"135 Beach 19th Street, Far Rockaway, 11691",273,"JASA Housing Management Services for the Aged, Inc.",DB-00-16792,4158100055,4301622,36081099802,23,10,5,40.593458,-73.754171,Brookdale Village,547,2,JASA Housing ,,,,Queens,Preservation / Rehab,11/30/2007,100-year,NYC GEOG DIST #27 - QUEENS,342700,605418.5516460286,4494374.4560589045
1680,"1 Dassern Drive, Dobbs Ferry, 10522",56,Joseph M. D'Assern Housing Corporation,,,NA,36119010500,92,35,16,41.002349,-73.863918,Children's Village,112,14,Summit Property Management Services Inc,,,,Westchester,Preservation / Rehab,3/17/2008,Not in floodplain,DOBBS FERRY UFSD,660403,595543.7275429238,4539639.340527856
1683,"505 West 37th Street, New York, 10018",835,Midtown West B L.L.C.,NY-11-90035,1007090031,1088724,36061009903,75,47,12,40.756844,-73.998278,505 West 37th Street,835,1,"TF Cornerstone, Inc.",,,,New York,New Construction,2/11/2010,Not in floodplain,NYC GEOG DIST # 2 - MANHATTAN,310200,584555.8440304012,4512247.597199549
1684,"50 WEST 131ST STREET, NEW YORK, 10037",100,"Abyssinian Towers Owner, L.P.",NY-09-90033,1017280057,1053805,36061020800,70,30,13,40.81066,-73.940728,Abyssinian Towers,100,1,"Preservation Management, Inc.",,,,New York,Preservation / Rehab,11/7/2008,Not in floodplain,NYC GEOG DIST # 5 - MANHATTAN,310500,589341.595856116,4518278.658014901
1685,"605 West 42nd Street, New York, 10036",1174,605 West 42nd Administrative Member LLC,NY-21-90410,1010907502,1089438,36061012901,67,47,12,40.761531,-73.99878,605 West 42nd St.,1174,1,Columbus Property Management,,,,New York,New Construction,11/29/2015,Not in floodplain,NYC GEOG DIST # 2 - MANHATTAN,310200,584507.5327933994,4512767.405161195
1687,"360 Saint Paul St, Rochester, 14605",4,St. Simons LP,NY-87-20006,,NA,36055007100,137,56,25,43.134103,-77.649701,St. Simons Terrace,256,24,"Landsman Real Estate Services, Inc.",,,,Monroe,Preservation / Rehab,12/3/2009,Not in floodplain,ROCHESTER CITY SD,261600,284492.39803599543,4779115.187076609
1687,"360 Saint Paul St, Rochester, 14605",8,St. Simons LP,NY-87-20007,,NA,36055009200,137,56,25,43.164581,-77.611623,St. Simons Terrace,256,24,"Landsman Real Estate Services, Inc.",,,,Monroe,Preservation / Rehab,10/22/2008,Not in floodplain,ROCHESTER CITY SD,261600,287695.1221446033,4782402.745024986
1687,"360 Saint Paul St, Rochester, 14605",4,St. Simons LP,NY-87-20008,,NA,36055009200,137,56,25,43.163331,-77.612039,St. Simons Terrace,256,24,"Landsman Real Estate Services, Inc.",,,,Monroe,Preservation / Rehab,10/22/2008,Not in floodplain,ROCHESTER CITY SD,261600,287656.97053768317,4782264.976587413
1687,"360 Saint Paul St, Rochester, 14605",8,St. Simons LP,NY-87-20009,,NA,36055009200,137,56,25,43.163331,-77.612039,St. Simons Terrace,256,24,"Landsman Real Estate Services, Inc.",,,,Monroe,Preservation / Rehab,10/22/2008,Not in floodplain,ROCHESTER CITY SD,261600,287656.97053768317,4782264.976587413
1687,"360 Saint Paul St, Rochester, 14605",6,St. Simons LP,NY-87-20010,,NA,36055009200,137,56,25,43.163331,-77.612039,St. Simons Terrace,256,24,"Landsman Real Estate Services, Inc.",,,,Monroe,Preservation / Rehab,10/22/2008,Not in floodplain,ROCHESTER CITY SD,261600,287656.97053768317,4782264.976587413
1687,"360 Saint Paul St, Rochester, 14605",4,St. Simons LP,NY-87-20011,,NA,36055009200,137,56,25,43.163331,-77.612039,St. Simons Terrace,256,24,"Landsman Real Estate Services, Inc.",,,,Monroe,Preservation / Rehab,10/22/2008,Not in floodplain,ROCHESTER CITY SD,261600,287656.97053768317,4782264.976587413
1687,"360 Saint Paul St, Rochester, 14605",6,St. Simons LP,NY-87-20012,,NA,36055009200,137,56,25,43.163331,-77.612039,St. Simons Terrace,256,24,"Landsman Real Estate Services, Inc.",,,,Monroe,Preservation / Rehab,10/22/2008,Not in floodplain,ROCHESTER CITY SD,261600,287656.97053768317,4782264.976587413
1687,"360 Saint Paul St, Rochester, 14605",108,St. Simons LP,NY-87-20013,,NA,36055009200,137,56,25,43.163151,-77.612145,St. Simons Terrace,256,24,"Landsman Real Estate Services, Inc.",,,,Monroe,Preservation / Rehab,10/22/2008,Not in floodplain,ROCHESTER CITY SD,261600,287647.72909298807,4782245.254903583
1687,"360 Saint Paul St, Rochester, 14605",8,St. Simons LP,NY-87-20014,,NA,36055009200,137,56,25,43.163331,-77.612039,St. Simons Terrace,256,24,"Landsman Real Estate Services, Inc.",,,,Monroe,Preservation / Rehab,10/22/2008,Not in floodplain,ROCHESTER CITY SD,261600,287656.97053768317,4782264.976587413
1687,"360 Saint Paul St, Rochester, 14605",4,St. Simons LP,NY-87-20015,,NA,36055009200,137,56,25,43.163393,-77.612077,St. Simons Terrace,256,24,"Landsman Real Estate Services, Inc.",,,,Monroe,Preservation / Rehab,10/22/2008,Not in floodplain,ROCHESTER CITY SD,261600,287654.09611821314,4782271.958659867
1687,"360 Saint Paul St, Rochester, 14605",4,St. Simons LP,NY-87-20016,,NA,36055009200,137,56,25,43.163393,-77.612077,St. Simons Terrace,256,24,"Landsman Real Estate Services, Inc.",,,,Monroe,Preservation / Rehab,10/22/2008,Not in floodplain,ROCHESTER CITY SD,261600,287654.09611821314,4782271.958659867
1687,"360 Saint Paul St, Rochester, 14605",6,St. Simons LP,NY-87-20017,,NA,36055009200,137,56,25,43.163393,-77.612077,St. Simons Terrace,256,24,"Landsman Real Estate Services, Inc.",,,,Monroe,Preservation / Rehab,10/22/2008,Not in floodplain,ROCHESTER CITY SD,261600,287654.09611821314,4782271.958659867
1687,"360 Saint Paul St, Rochester, 14605",4,St. Simons LP,NY-87-20018,,NA,36055009200,137,56,25,43.163393,-77.612077,St. Simons Terrace,256,24,"Landsman Real Estate Services, Inc.",,,,Monroe,Preservation / Rehab,10/22/2008,Not in floodplain,ROCHESTER CITY SD,261600,287654.09611821314,4782271.958659867
1687,"360 Saint Paul St, Rochester, 14605",6,St. Simons LP,NY-87-20019,,NA,36055009200,137,56,25,43.163393,-77.612077,St. Simons Terrace,256,24,"Landsman Real Estate Services, Inc.",,,,Monroe,Preservation / Rehab,10/22/2008,Not in floodplain,ROCHESTER CITY SD,261600,287654.09611821314,4782271.958659867
1687,"360 Saint Paul St, Rochester, 14605",8,St. Simons LP,NY-87-20020,,NA,36055009200,137,56,25,43.163128,-77.610795,St. Simons Terrace,256,24,"Landsman Real Estate Services, Inc.",,,,Monroe,Preservation / Rehab,10/22/2008,Not in floodplain,ROCHESTER CITY SD,261600,287757.40156914084,4782239.276151528
1687,"360 Saint Paul St, Rochester, 14605",6,St. Simons LP,NY-87-20021,,NA,36055007100,137,56,25,43.133932,-77.649851,St. Simons Terrace,256,24,"Landsman Real Estate Services, Inc.",,,,Monroe,Preservation / Rehab,10/22/2008,Not in floodplain,ROCHESTER CITY SD,261600,284479.59660064,4779096.582073378
1687,"360 Saint Paul St, Rochester, 14605",10,St. Simons LP,NY-87-20022,,NA,36055007100,137,56,25,43.133907,-77.649701,St. Simons Terrace,256,24,"Landsman Real Estate Services, Inc.",,,,Monroe,Preservation / Rehab,10/22/2008,Not in floodplain,ROCHESTER CITY SD,261600,284491.70928082004,4779093.419550873
1687,"360 Saint Paul St, Rochester, 14605",8,St. Simons LP,NY-87-20023,,NA,36055009200,137,56,25,43.163442,-77.610287,St. Simons Terrace,256,24,"Landsman Real Estate Services, Inc.",,,,Monroe,Preservation / Rehab,10/22/2008,Not in floodplain,ROCHESTER CITY SD,261600,287799.78848452435,4782272.860557877
